grid_id,demand_score,supply_score,commercial_count,station_count,supply_demand_ratio,population_density,accessibility_score,transport_score,center_lat,center_lon,cluster,predicted_demand_score,demand,selected
GRID_032_065,1414.0,101.68479,200,3,13.90571785613168,2400,27.13628063288064,45.90961570240896,37.54625,127.06680000000009,1,1414.1195068359375,1414.1195068359375,1
GRID_032_066,1514.5,101.68479,200,0,14.894066261040614,2400,22.761988632467236,64.91974030027188,37.54625,127.07240000000009,1,1501.0672607421875,1501.0672607421875,1
GRID_033_029,1678.0,116.86713,200,0,14.35818608705459,2400,8.884591862886552,53.844158448760986,37.55075,126.86520000000004,1,1675.3416748046875,1675.3416748046875,1
GRID_033_037,1233.0,161.70832,200,2,7.624839587721894,2400,44.159871060356224,99.97918776862878,37.55075,126.91000000000004,1,1257.599609375,1257.599609375,1
GRID_033_038,2278.0,161.70832,200,3,14.08709211746186,2400,48.51440589838484,83.30998211997843,37.55075,126.91560000000004,1,2275.974853515625,2275.974853515625,1
GRID_033_039,3570.5,161.70832,200,0,22.079878141087608,2400,52.845428641577975,88.95218768905079,37.55075,126.92120000000004,1,3562.249267578125,3562.249267578125,1
GRID_033_076,1771.5,172.63293000000002,200,0,10.261657494893932,2400,0.0,50.833006868163665,37.55075,127.12840000000008,1,1757.7996826171875,1757.7996826171875,1
GRID_033_079,1492.5,172.63293000000002,200,1,8.645511606621053,2400,0.0,42.376776288430975,37.55075,127.14520000000007,1,1490.5999755859375,1490.5999755859375,1
GRID_034_036,1832.5,161.70832,200,0,11.332131828467451,2400,40.436131757617986,86.0403107202118,37.55525,126.90440000000004,1,1840.21337890625,1840.21337890625,1
GRID_034_037,1646.5,161.70832,200,1,10.181912717910867,2400,44.860540445194275,63.489111248310614,37.55525,126.91000000000004,1,1646.753173828125,1646.753173828125,1
GRID_034_038,1449.5,161.70832,200,1,8.963669896514912,2400,49.275189502608455,100.0,37.55525,126.91560000000004,1,1438.7164306640625,1438.7164306640625,1
GRID_034_039,3137.5,161.70832,200,1,19.402217523501577,2400,53.67728850772518,89.9598143334761,37.55525,126.92120000000004,1,3144.27734375,3144.27734375,1
GRID_034_040,3078.0,65.44063,200,3,47.034999510243104,2400,58.062885173193045,52.82737979542472,37.55525,126.92680000000004,1,3077.703857421875,3077.703857421875,1
GRID_034_041,2116.5,65.44063,200,6,32.342292548222716,2400,62.4262006180228,85.33655255619502,37.55525,126.93240000000004,1,2113.087158203125,2113.087158203125,1
GRID_034_042,2347.5,65.44063,200,4,35.87220966546318,2400,66.75845972285032,100.0,37.55525,126.93800000000005,1,2347.89892578125,2347.89892578125,1
GRID_034_055,1667.5,104.78992,200,2,15.91279008515323,2400,72.25945926982115,63.17188104873773,37.55525,127.01080000000006,1,1624.4161376953125,1624.4161376953125,1
GRID_034_067,1504.5,101.68479,200,0,14.795723136174052,2400,19.495341749622085,43.53133841535397,37.55525,127.07800000000007,1,1462.8006591796875,1462.8006591796875,1
GRID_035_022,2266.0,116.86713,200,0,19.389540925664896,2400,0.0,74.15241044864615,37.55975,126.82600000000002,1,2294.68798828125,2294.68798828125,1
GRID_035_023,3844.5,116.86713,200,1,32.896332784077096,2400,0.0,60.90594920252467,37.55975,126.83160000000002,1,3846.631591796875,3846.631591796875,1
GRID_035_024,2400.5,116.86713,200,1,20.540420561367423,2400,0.0,36.1710489569862,37.55975,126.83720000000002,1,2386.525634765625,2386.525634765625,1
GRID_035_025,1110.5,116.86713,200,1,9.50224412972236,2400,0.0,64.96845989340122,37.55975,126.84280000000004,1,1119.8475341796875,1119.8475341796875,1
GRID_035_036,1346.0,161.70832,200,0,8.323628617253584,2400,40.872896231966,84.08797650306475,37.55975,126.90440000000004,1,1339.6513671875,1339.6513671875,1
GRID_035_039,1628.5,161.70832,200,4,10.07060119108281,2400,54.24026223855138,58.32936137439799,37.55975,126.92120000000004,1,1591.9228515625,1591.9228515625,1
GRID_035_040,2607.0,65.44063,200,2,39.837636037428126,2400,58.68557636857549,73.24023415925214,37.55975,126.92680000000004,1,2597.0693359375,2597.0693359375,1
GRID_035_042,1492.5,65.44063,200,2,22.80693202372899,2400,67.5475732803018,100.0,37.55975,126.93800000000005,1,1494.512451171875,1494.512451171875,1
GRID_035_043,1562.5,65.44063,200,6,23.87660387743822,2400,71.95520725700237,100.0,37.55975,126.94360000000005,1,1557.1380615234375,1557.1380615234375,1
GRID_035_047,1104.0,70.84313,200,14,15.583727031823692,2400,88.9854641496192,65.68861302819369,37.55975,126.96600000000004,1,1102.1920166015625,1102.1920166015625,1
GRID_035_049,4967.0,70.84313,200,9,70.11265594843141,2400,94.5622063297762,73.40887436470115,37.55975,126.97720000000004,1,4965.59130859375,4965.59130859375,1
GRID_035_050,2807.5,175.63305,200,14,15.985032429830262,2400,93.3738699076873,68.9685366711644,37.55975,126.98280000000004,1,2806.661376953125,2806.661376953125,1
GRID_035_052,1417.0,104.78992,200,13,13.522292983905324,2400,86.10755601050539,100.0,37.55975,126.99400000000006,1,1421.111328125,1421.111328125,1
GRID_035_059,1210.0,250.47202,200,3,4.830878914139792,2400,55.51106204903359,69.90287981542608,37.55975,127.03320000000006,1,1215.39453125,1215.39453125,1
GRID_035_060,1988.5,250.47202,200,1,7.939010513030557,2400,51.0611647052503,74.61741282442848,37.55975,127.03880000000008,1,1996.9161376953125,1996.9161376953125,1
GRID_035_067,1181.5,101.68479,200,0,11.619240202984145,2400,19.817957122494334,42.494103007507285,37.55975,127.07800000000007,1,1197.12451171875,1197.12451171875,1
GRID_036_039,1196.0,161.70832,200,2,7.3960325603531105,2400,54.524362566352465,98.96548831831578,37.56425,126.92120000000004,1,1199.123291015625,1199.123291015625,1
GRID_036_040,1846.5,65.44063,200,2,28.21641539820139,2400,59.000468295396026,54.41003265008602,37.56425,126.92680000000004,1,1844.331298828125,1844.331298828125,1
GRID_036_047,1186.0,70.84313,200,13,16.741214003390308,2400,90.23270764237384,85.01252891160416,37.56425,126.96600000000004,1,1184.80517578125,1184.80517578125,1
GRID_036_048,1699.5,70.84313,200,9,23.989623270456853,2400,94.57280919815464,84.57604701245349,37.56425,126.97160000000004,1,1702.808349609375,1702.808349609375,1
GRID_036_049,1851.5,70.84313,200,6,26.13520887628765,2400,98.08960737021302,100.0,37.56425,126.97720000000004,1,1858.2706298828125,1858.2706298828125,1
GRID_036_050,3346.0,175.63305,200,10,19.051084064189514,2400,95.75905670867076,100.0,37.56425,126.98280000000004,1,3340.507080078125,3340.507080078125,1
GRID_036_051,2559.0,175.63305,200,6,14.570150663556774,2400,91.4875150513612,100.0,37.56425,126.98840000000006,1,2471.00341796875,2471.00341796875,1
GRID_036_052,3579.5,175.63305,200,10,20.380560492458567,2400,87.0740570943059,100.0,37.56425,126.99400000000006,1,3579.141845703125,3579.141845703125,1
GRID_036_053,1840.5,104.78992,200,5,17.56371223491725,2400,82.62650294265022,82.06852848646834,37.56425,126.99960000000006,1,1821.4451904296875,1821.4451904296875,1
GRID_036_054,1597.5,104.78992,200,4,15.244786903167787,2400,78.16567839381686,76.55880849479726,37.56425,127.00520000000006,1,1587.1109619140625,1587.1109619140625,1
GRID_036_056,1977.5,104.78992,200,6,18.87108989108876,2400,69.2273108096924,62.627083459244005,37.56425,127.01640000000006,1,1974.9595947265625,1974.9595947265625,1
GRID_036_057,1441.5,164.75208,200,4,8.749510173103733,2400,64.75400731992616,100.0,37.56425,127.02200000000006,1,1449.1907958984375,1449.1907958984375,1
GRID_036_059,2045.5,250.47202,200,4,8.166580842043755,2400,55.80333044215936,63.907478279990585,37.56425,127.03320000000006,1,2045.572998046875,2045.572998046875,1
GRID_036_063,1171.5,250.47202,200,4,4.67716913050807,2400,37.893910121399166,95.40637469987784,37.56425,127.05560000000008,1,1170.2530517578125,1170.2530517578125,1
GRID_036_065,1280.0,85.71994000000001,200,0,14.932348296090732,2400,28.93719960478346,69.17042021196181,37.56425,127.06680000000009,1,1287.142333984375,1287.142333984375,1
GRID_036_068,1310.0,101.68479,200,0,12.882949357519449,2400,15.500826039475951,35.495586594234936,37.56425,127.08360000000008,1,1321.8701171875,1321.8701171875,1
GRID_037_022,2220.0,116.86713,200,1,18.99593153352872,2400,0.0,26.54793986775948,37.56875,126.82600000000002,1,2220.339111328125,2220.339111328125,1
GRID_037_049,2685.5,70.84313,200,9,37.90769831880664,2400,98.08960737020766,96.35052846790944,37.56875,126.97720000000004,1,2685.11767578125,2685.11767578125,1
GRID_037_050,2906.0,175.63305,200,14,16.545860816059392,2400,95.75905670866834,100.0,37.56875,126.98280000000004,1,2906.119140625,2906.119140625,1
GRID_037_051,2636.0,175.63305,200,6,15.008564731979543,2400,91.48751505135998,85.45676658058771,37.56875,126.98840000000006,1,2640.314697265625,2640.314697265625,1
GRID_037_052,1364.0,175.63305,200,13,7.766192069203377,2400,87.0740570943051,100.0,37.56875,126.99400000000006,1,1363.3255615234375,1363.3255615234375,1
GRID_037_053,2310.0,104.78992,200,3,22.044105005519615,2400,82.62650294264964,66.32262778550744,37.56875,126.99960000000006,1,2320.156494140625,2320.156494140625,1
GRID_037_054,2659.0,104.78992,200,5,25.37457801284704,2400,78.16567839381639,62.540551880931424,37.56875,127.00520000000006,1,2995.50244140625,2995.50244140625,1
GRID_037_055,3306.5,104.78992,200,6,31.553607446212386,2400,73.69833465343368,64.22178407129773,37.56875,127.01080000000006,1,3301.457763671875,3301.457763671875,1
GRID_037_056,1566.0,104.78992,200,4,14.944185471274338,2400,69.22731080969206,55.51869169621071,37.56875,127.01640000000006,1,1549.17822265625,1549.17822265625,1
GRID_037_057,1514.0,250.47202,200,7,6.044587335543508,2400,64.75400731992588,57.83903253891597,37.56875,127.02200000000006,1,1516.3648681640625,1516.3648681640625,1
GRID_037_065,1079.0,85.71994000000001,200,0,12.587502977720234,2400,28.937199604783316,74.47384099891468,37.56875,127.06680000000009,1,1072.1317138671875,1072.1317138671875,1
GRID_038_048,1716.5,70.84313,200,6,24.229590081635298,2400,92.55860228185068,98.48053734455826,37.57325,126.97160000000004,1,1709.670654296875,1709.670654296875,1
GRID_038_050,2682.0,175.63305,200,8,15.27047443519315,2400,93.37386990768266,83.0281156501259,37.57325,126.98280000000004,1,2681.759033203125,2681.759033203125,1
GRID_038_051,3630.5,175.63305,200,6,20.670938641673647,2400,90.08120975114176,96.5031548956795,37.57325,126.98840000000006,1,3638.662109375,3638.662109375,1
GRID_038_052,1136.0,175.63305,200,7,6.468030931535949,2400,86.10755601050317,100.0,37.57325,126.99400000000006,1,1128.9095458984375,1128.9095458984375,1
GRID_038_053,1980.0,104.78992,200,6,18.89494714758824,2400,81.8959010165713,95.6404973105332,37.57325,126.99960000000006,1,1975.9736328125,1975.9736328125,1
GRID_038_054,1130.0,207.31661,200,7,5.450600412576686,2400,77.57997323814536,60.650054805289415,37.57325,127.00520000000006,1,1124.11572265625,1124.11572265625,1
GRID_038_055,1280.0,207.31661,200,6,6.174131440794831,2400,73.21012131414571,100.0,37.57325,127.01080000000006,1,1271.488525390625,1271.488525390625,1
GRID_038_056,1653.5,102.52669,200,7,16.127507871365008,2400,68.80900129839833,70.32565356588114,37.57325,127.01640000000006,1,1654.0120849609375,1654.0120849609375,1
GRID_038_057,1149.5,352.99871,200,4,3.2563858377839394,2400,64.38820420136241,73.0655044019735,37.57325,127.02200000000006,1,1148.8360595703125,1148.8360595703125,1
GRID_038_058,1089.5,352.99871,200,4,3.0864135452506325,2400,59.95424616760945,75.2655341004212,37.57325,127.02760000000006,1,1089.5726318359375,1089.5726318359375,1
GRID_038_066,1552.5,85.71994000000001,200,3,18.111305257563178,2400,24.287184704231052,72.9948018038917,37.57325,127.07240000000009,1,1552.8939208984375,1552.8939208984375,1
GRID_039_034,1360.5,161.70832,200,2,8.413296236087296,2400,31.565610983982825,68.96460162722022,37.57775,126.89320000000004,1,1366.2958984375,1366.2958984375,1
GRID_039_048,2040.0,70.84313,200,11,28.796017341413343,2400,89.64556133826163,100.0,37.57775,126.97160000000004,1,2038.551513671875,2038.551513671875,1
GRID_039_051,1124.0,175.63305,200,14,6.3997066611324005,2400,87.7434752070226,95.7823947537112,37.57775,126.98840000000006,1,1129.087158203125,1129.087158203125,1
GRID_039_060,2142.0,250.47202,200,3,8.551853416601183,2400,50.53435939961229,58.81690183405179,37.57775,127.03880000000008,1,2134.30078125,2134.30078125,1
GRID_040_053,2019.5,207.31661,200,5,9.741139409910282,2400,78.61406069395512,100.0,37.58225,126.99960000000006,1,2030.15625,2030.15625,1
GRID_040_060,1091.5,250.47202,200,4,4.357772177507092,2400,49.75450666968479,100.0,37.58225,127.03880000000008,1,1121.4544677734375,1121.4544677734375,1
GRID_040_061,1652.0,85.71994000000001,200,0,19.272062019642103,2400,45.40609557828398,89.14200185561047,37.58225,127.04440000000008,1,1637.8533935546875,1637.8533935546875,1
GRID_040_069,1922.0,73.79875,200,0,26.043801554904388,2400,10.152119668788288,32.28324951881312,37.58225,127.08920000000008,1,1925.2060546875,1925.2060546875,1
GRID_041_038,1395.0,31.54303,200,0,44.225301120405994,2400,47.517179953851176,100.0,37.58675,126.91560000000004,1,1286.8831787109375,1286.8831787109375,1
GRID_042_043,1430.5,96.98366,200,3,14.749907355527723,2400,66.09733933748173,91.88211900885946,37.59125,126.94360000000005,1,1422.1190185546875,1422.1190185546875,1
GRID_042_056,2826.5,102.52669,200,2,27.568431205571933,2400,63.451971325344694,88.80239644980834,37.59125,127.01640000000006,1,2848.119140625,2848.119140625,1
GRID_042_063,1640.0,85.71994000000001,200,0,19.132071254366252,2400,34.838919591454,40.950015128624344,37.59125,127.05560000000008,1,1639.5452880859375,1639.5452880859375,1
GRID_042_067,1322.0,73.79875,200,1,17.913582547129863,2400,17.586166209729512,36.79848614645201,37.59125,127.07800000000007,1,1299.3155517578125,1299.3155517578125,1
GRID_042_069,1087.5,73.79875,200,0,14.73602195159132,2400,8.863171000896685,58.86672800501248,37.59125,127.08920000000008,1,1096.702880859375,1096.702880859375,1
GRID_043_064,1148.0,85.71994000000001,200,1,13.392449878056375,2400,29.44651957550363,91.76060972130831,37.59575,127.06120000000008,1,1166.7244873046875,1166.7244873046875,1
GRID_043_069,1123.0,73.79875,200,0,15.217059909551311,2400,8.013905398631948,24.119956166111365,37.59575,127.08920000000008,1,1115.7313232421875,1115.7313232421875,1
GRID_044_039,1337.0,31.54303,200,0,42.38654308099127,2400,47.14365128012735,56.797691810956266,37.60025,126.92120000000004,1,1335.6160888671875,1335.6160888671875,1
GRID_044_059,1043.0,102.52669,200,4,10.17296081634938,2400,48.23992272025499,100.0,37.60025,127.03320000000006,1,1071.008056640625,1071.008056640625,1
GRID_044_067,1151.5,73.79875,200,0,15.603245312420604,2400,15.566594288691675,80.75280324540269,37.60025,127.07800000000007,1,1145.4051513671875,1145.4051513671875,1
GRID_046_040,1811.5,31.54303,200,3,57.4294860068928,2400,46.63932534162335,79.24699997958349,37.60925,126.92680000000004,1,1821.9503173828125,1821.9503173828125,1
GRID_047_059,2000.0,92.02913,200,2,21.73224934322426,2400,41.8713014079509,100.0,37.61375,127.03320000000006,1,2000.1904296875,2000.1904296875,1
GRID_047_067,1319.5,73.79875,200,0,17.87970663459747,2400,11.519267634074652,48.83835800126069,37.61375,127.07800000000007,1,1308.31298828125,1308.31298828125,1
GRID_048_038,1155.0,31.54303,200,4,36.61664716420712,2400,35.14657757684107,73.67056733589067,37.61825,126.91560000000004,1,1193.1221923828125,1193.1221923828125,1
GRID_048_039,2592.0,31.54303,200,3,82.17346272694792,2400,38.528432588741154,89.16073706698484,37.61825,126.92120000000004,1,2592.247802734375,2592.247802734375,1
GRID_048_067,1166.0,73.79875,200,0,15.799725605108488,2400,9.922477831533628,39.92387770130467,37.61825,127.07800000000007,1,1169.6287841796875,1169.6287841796875,1
GRID_049_067,1326.5,73.79875,200,1,17.974559189688172,2400,8.212201246513189,72.05214861239205,37.62275,127.07800000000007,1,1322.266845703125,1322.266845703125,1
GRID_050_067,1111.0,73.79875,200,0,15.054455529395824,2400,6.394658272029744,52.48952286553549,37.62725,127.07800000000007,1,1106.2835693359375,1106.2835693359375,1
GRID_051_057,1632.5,92.02913,200,3,17.7389485264068,2400,37.040648033800906,86.81681673761867,37.63175,127.02200000000006,1,1632.821533203125,1632.821533203125,1
GRID_052_057,1359.5,92.02913,200,0,14.77249649105669,2400,34.0251563093648,42.731923140273686,37.63625,127.02200000000006,1,1372.05322265625,1372.05322265625,1
GRID_052_058,1474.5,92.02913,200,3,16.022100828292086,2400,31.529989046267065,95.75965830670052,37.63625,127.02760000000006,1,1475.3240966796875,1475.3240966796875,1
GRID_053_057,1512.5,92.02913,200,0,16.435013565813346,2400,30.95363876348183,78.2014603716434,37.64075,127.02200000000006,1,1555.0770263671875,1555.0770263671875,1
GRID_053_058,2256.0,92.02913,200,3,24.513977259156967,2400,28.56567771719031,44.25516981587031,37.64075,127.02760000000006,1,2216.71923828125,2216.71923828125,1
GRID_053_065,1212.0,142.99764999999996,200,1,8.475663760907961,2400,7.398479494069179,55.510594306552896,37.64075,127.06680000000009,1,1213.1104736328125,1213.1104736328125,1
GRID_055_059,1116.0,92.02913,200,3,12.126595133519135,2400,20.089640221026883,77.40906505925061,37.64975,127.03320000000006,1,1107.348388671875,1107.348388671875,1
GRID_055_067,1717.0,142.99764999999996,200,1,12.007190327952944,2400,0.0,77.9811969333469,37.64975,127.07800000000007,1,1717.9423828125,1717.9423828125,1
GRID_056_062,1368.0,225.45116999999996,200,0,6.067832781706124,2400,9.193612559419137,50.56213452611772,37.654250000000005,127.05000000000008,1,1468.34130859375,1468.34130859375,1
GRID_056_064,2986.5,142.99764999999996,200,0,20.884958598969988,2400,3.2618296637237876,35.61686743731713,37.654250000000005,127.06120000000008,1,2666.685302734375,2666.685302734375,1
GRID_057_065,1141.0,142.99764999999996,200,0,7.979152104947181,2400,0.0,68.8709529754249,37.658750000000005,127.06680000000009,1,1147.1353759765625,1147.1353759765625,1
GRID_057_066,1675.0,142.99764999999996,200,0,11.713479207525442,2400,0.0,36.16142110014461,37.658750000000005,127.07240000000009,1,1676.712890625,1676.712890625,1
GRID_059_061,1206.0,225.45116999999996,200,1,5.3492736365040825,2400,3.135484309225305,47.59772875134569,37.667750000000005,127.04440000000008,1,1192.9412841796875,1192.9412841796875,1
GRID_061_063,1092.0,82.45351999999998,200,1,13.243825127174684,2400,0.0,31.851728245450463,37.676750000000006,127.05560000000008,1,1171.89599609375,1171.89599609375,1
